"ContentID","UserID","ContentType","Category","ReactionType","Datetime","Sentiment","Score"
"3f8590c7-6ab2-4973-805a-90cdec355f05","ae600af5-c1f0-4b1f-adb0-1b4c246373e4","video","dogs","adore","2021-01-30 09:36:48","positive",72
"e5490118-90d5-4572-ab1c-1fbc87b8d9ca","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","want","2021-03-31 15:24:36","positive",70
"e5490118-90d5-4572-ab1c-1fbc87b8d9ca","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","super love","2021-02-05 17:00:19","positive",75
"e5490118-90d5-4572-ab1c-1fbc87b8d9ca","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","heart","2021-02-19 16:29:59","positive",60
"e5490118-90d5-4572-ab1c-1fbc87b8d9ca","583f2bde-886d-4cf3-a5c4-7cb60cd25df3","video","technology","worried","2020-07-25 00:00:21","negative",12
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","adore","2020-07-13 02:38:53","positive",72
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","indifferent","2021-01-13 13:11:03","neutral",20
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","worried","2021-01-02 16:46:38","negative",12
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","intrigued","2020-11-26 02:25:57","positive",45
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","want","2020-08-25 19:18:58","positive",70
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","hate","2021-02-01 00:15:07","negative",5
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","love","2021-06-04 14:36:48","positive",65
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","adore","2020-08-19 13:38:44","positive",72
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","cherish","2021-04-22 02:08:07","positive",70
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","super love","2020-06-26 10:33:08","positive",75
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","like","2020-08-15 18:16:38","positive",50
"0bedca96-fb76-4287-a83c-17330ed39cce","2bd9c167-e06c-47c1-a978-3403d6724606","photo","soccer","love","2020-11-26 13:42:17","positive",65
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","want","2021-04-14 00:56:54","positive",70
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","indifferent","2020-07-21 21:27:18","neutral",20
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","dislike","2021-03-29 06:57:35","negative",10
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","want","2021-05-20 16:11:03","positive",70
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","like","2020-11-02 06:09:02","positive",50
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","indifferent","2020-10-24 15:37:55","neutral",20
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","heart","2020-09-07 14:42:05","positive",60
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","scared","2021-03-04 02:46:37","negative",15
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","adore","2021-01-07 14:08:59","positive",72
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","peeking","2020-07-06 11:18:23","neutral",35
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","like","2021-03-27 04:56:15","positive",50
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","intrigued","2020-11-21 21:25:27","positive",45
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","cherish","2020-08-22 01:25:23","positive",70
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","peeking","2021-06-14 11:45:51","neutral",35
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","worried","2020-07-15 19:28:53","negative",12
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","intrigued","2021-03-21 14:39:14","positive",45
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","super love","2021-04-07 03:15:32","positive",75
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","cherish","2021-04-24 06:56:18","positive",70
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","heart","2020-09-30 14:05:52","positive",60
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","heart","2020-07-19 19:28:53","positive",60
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","scared","2021-01-21 07:08:24","negative",15
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","scared","2021-01-31 13:48:15","negative",15
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","hate","2020-12-24 03:24:57","negative",5
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","disgust","2021-05-27 01:44:22","negative",0
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","disgust","2021-02-13 04:14:45","negative",0
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","adore","2020-07-14 04:36:58","positive",72
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","dislike","2020-07-15 16:03:17","negative",10
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","like","2020-10-08 17:23:39","positive",50
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","heart","2020-11-12 23:55:59","positive",60
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","want","2021-02-21 05:01:29","positive",70
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","intrigued","2020-07-09 08:58:04","positive",45
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","adore","2020-06-26 23:45:10","positive",72
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","worried","2020-11-20 13:18:45","negative",12
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","like","2021-05-29 21:34:57","positive",50
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","indifferent","2021-02-22 02:48:34","neutral",20
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","scared","2021-01-07 18:39:43","negative",15
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","adore","2020-10-01 15:10:15","positive",72
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","hate","2020-11-21 08:24:23","negative",5
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","scared","2021-04-15 13:50:58","negative",15
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","love","2020-06-30 01:14:13","positive",65
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","want","2020-12-01 15:06:19","positive",70
"b18cb63f-4c8e-44ee-a47f-541e95191d11","13f0db8a-152a-496f-a6e8-1ed6a90b8788","photo","public speaking","scared","2020-11-07 00:47:34","negative",15
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","super love","2020-06-30 13:08:43","positive",75
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","heart","2020-08-04 03:09:30","positive",60
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","intrigued","2020-07-28 07:01:21","positive",45
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","super love","2020-10-25 02:39:21","positive",75
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","worried","2020-07-05 03:37:53","negative",12
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","cherish","2021-04-28 15:16:13","positive",70
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","indifferent","2021-01-31 00:54:10","neutral",20
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","adore","2020-08-29 11:37:51","positive",72
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","intrigued","2020-10-15 12:09:51","positive",45
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","love","2020-08-02 21:20:42","positive",65
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","scared","2020-10-31 21:46:10","negative",15
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","heart","2020-10-12 09:40:05","positive",60
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","want","2020-12-12 12:22:24","positive",70
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","like","2021-01-09 16:37:02","positive",50
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","hate","2020-08-23 04:39:40","negative",5
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","love","2020-12-22 04:20:41","positive",65
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","disgust","2020-11-07 08:49:52","negative",0
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","adore","2021-04-17 22:45:10","positive",72
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","scared","2021-04-21 00:21:08","negative",15
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","intrigued","2020-07-19 10:33:01","positive",45
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","intrigued","2020-07-06 02:08:44","positive",45
"5118e9c5-1377-4cc5-a486-65b35b7b7b76","ef56931b-540b-4166-9090-73ae48ac8d97","GIF","science","love","2021-03-26 05:42:40","positive",65
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","cherish","2020-09-13 11:24:46","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","worried","2021-01-28 21:06:52","negative",12
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","indifferent","2021-01-20 01:15:51","neutral",20
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","super love","2020-09-03 01:15:28","positive",75
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","worried","2021-01-09 10:46:06","negative",12
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","indifferent","2020-09-19 22:29:36","neutral",20
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","super love","2021-05-29 07:21:43","positive",75
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","worried","2021-05-15 19:04:28","negative",12
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","intrigued","2020-08-15 12:27:11","positive",45
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","disgust","2021-03-31 15:51:15","negative",0
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","peeking","2021-02-15 03:32:10","neutral",35
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","scared","2021-03-29 19:03:01","negative",15
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","scared","2020-07-29 10:40:21","negative",15
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","hate","2021-05-08 13:47:13","negative",5
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","heart","2020-11-06 02:36:08","positive",60
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","super love","2020-07-25 16:31:01","positive",75
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","worried","2020-12-04 00:56:40","negative",12
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","super love","2020-09-22 02:08:51","positive",75
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","hate","2020-07-05 05:50:42","negative",5
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","want","2020-10-20 12:11:09","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","heart","2021-01-11 06:02:02","positive",60
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","want","2021-02-28 07:51:53","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","intrigued","2020-12-06 13:45:28","positive",45
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","peeking","2021-05-05 09:54:26","neutral",35
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","interested","2020-08-27 18:36:22","positive",30
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","heart","2020-10-15 01:29:34","positive",60
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","peeking","2021-01-15 11:33:42","neutral",35
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","intrigued","2021-03-01 20:26:23","positive",45
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","peeking","2020-11-28 02:11:34","neutral",35
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","heart","2020-06-26 19:05:37","positive",60
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","cherish","2020-12-30 13:37:07","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","super love","2021-02-14 21:15:34","positive",75
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","cherish","2021-03-27 20:07:46","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","dislike","2020-08-23 07:38:36","negative",10
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","heart","2020-11-09 08:23:03","positive",60
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","hate","2021-05-12 20:45:29","negative",5
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","hate","2021-04-15 13:23:20","negative",5
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","peeking","2020-08-16 22:58:59","neutral",35
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","disgust","2020-09-11 16:22:49","negative",0
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","intrigued","2021-04-13 01:43:25","positive",45
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","cherish","2020-12-13 15:59:17","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","dislike","2020-12-03 08:08:06","negative",10
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","disgust","2020-10-13 16:31:34","negative",0
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","want","2020-12-04 10:04:19","positive",70
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","peeking","2021-01-25 11:00:32","neutral",35
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","hate","2021-05-04 19:40:16","negative",5
"0be59876-d70c-486c-8e0b-a06bef7a2cd6","72d2587e-8fae-4626-a73d-352e6465ba0f","GIF","tennis","disgust","2020-07-23 19:31:31","negative",0
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","love","2021-01-06 06:08:01","positive",65
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","worried","2020-10-21 03:48:31","negative",12
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","worried","2021-02-23 22:36:09","negative",12
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","super love","2021-01-26 01:00:43","positive",75
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","peeking","2020-12-18 14:07:00","neutral",35
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","indifferent","2021-05-23 23:27:54","neutral",20
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","worried","2020-10-31 03:17:05","negative",12
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","indifferent","2021-02-20 20:02:26","neutral",20
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","super love","2020-10-28 13:14:29","positive",75
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","peeking","2020-08-30 00:08:16","neutral",35
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","disgust","2020-12-08 13:12:56","negative",0
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","scared","2020-11-04 21:06:52","negative",15
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","scared","2020-08-24 13:48:29","negative",15
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","disgust","2021-01-05 13:15:46","negative",0
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","adore","2021-02-28 09:21:36","positive",72
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","dislike","2020-09-22 04:09:35","negative",10
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","disgust","2020-11-08 02:43:54","negative",0
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","love","2020-10-26 11:48:40","positive",65
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","heart","2020-11-04 14:58:21","positive",60
"81abd65a-3b76-4574-a0a7-db6bf7184ae2","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","video","food","love","2021-05-31 01:24:35","positive",65
